rating,name,reference,price_level,lat,lon,opening_hours,vicinity,photos,id,types,icon
4,Haagen-Dazs Ice Cream Shops®,CoQBfgAAAH0lx1iTN_85zbKwqts5gYnSgel0M23NBkURhElPhlUEpFvydIIQbKPadg0ZoJXwu1zkEqTs6ejvbvurCdiUKLbRH8fF5QNw47t4jXwJ0VRQkoBw1l2yUVKt1Idt1Rikj2_ZCXRmJviIlnolxvwDK_0w_RY50qvwnGytqcJZ7rNfEhAFpHVK2fgFQby_asHVyf5CGhR-4hNfAhq5dtj39mirMWYPqvdG1g,2,40.694731,-73.99466,{u'open_now': True},"120 Montague St, Brooklyn","[{u'photo_reference': u'CnRnAAAAV5RVqpJ2zKVX7Hhcdh_Jb-QSBcDlG97o7AqUSE2dFwqiOyJAD5C_2Mrh8Ka-xSKjTa3_hHJU4TwMejboPEMJXNe0vDPnJksyQRV-X3Xz5eVrw_ftCoASu-QiBZpaE5N4ab73JtYb6YR39-8in7kUQBIQKcr3tsbjuaqKZeKlpfHjKxoUyV7y8uJkHUlSnkt4of6FC63V3KM', u'width': 1632, u'html_attributions': [], u'height': 1224}]",23a622507434246d999796ccbe0f5ff727092370,"[u'store', u'cafe', u'food', u'natural_feature', u'establishment']",http://maps.gstatic.com/mapfiles/place_api/icons/cafe-71.png
,Le Pain Quotidien,CoQBcwAAAMpTzr7rBdiFPTHxaiSLHK3x-3iVK5FQXGjdud526gLPYU0OZY6dH9nAnOtXx6w_jkyBC1iabzS3Zegylp0R0KeGVYAj4wpAcTuhuKZDn32-NjrysePisktNvWC1XDbcWGvaltfQWoH-suyzXZXxvVkXFDxTdWOKcj6iyiwG36STEhBGZxjqbHO_azk8X5E_gfvxGhTeL-IMMZn4sI-BZLagAcZTsOlhdA,2,40.695018,-73.994614,{u'open_now': True},"121 Montague St, New York","[{u'photo_reference': u'CnRnAAAAPuFHhl5Hh5ILbbcf7qO4ePJINqLe23weuhY_8qm8hCKda2hiz3fY1YhW6BLnDOEHtqD1I2DgyEaUq82on6TqgBmxBf-unJvrLyDEnieR8rCkFOGkYQDqcSdMSdGY1JZDMdtZQyeodRLbJVlGxj-2tRIQ463zJjyG7HmWtMRjumqRDhoUdu1X_oDGBd4QcLFOnDNpqb--xNk', u'width': 2048, u'html_attributions': [], u'height': 1365}]",995b6c07157e509f61cffa0a5d4223d96aa1d2fe,"[u'bakery', u'store', u'meal_takeaway', u'cafe', u'restaurant', u'food', u'establishment']",http://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png
4.1,Starbucks,CnRrAAAAU_yLbSICAjj_BirdMEzpmmKlpNr6a4EPd7j9l9Ry_EWHGwadLdL5HR_IuncPKN7KretnhMQpUUdCexS-vssGOXIiuGsVwS4hLKNcZh_RtXY36JxEOvr_9BCGGBhm8BGGKZa-ZdKXNWExHQ6mGs_7XBIQ8lh_pa_6CDKL87apxeUcShoUp3hRbp_HttezhhosOV26CGaZdQI,1,40.694567,-73.993977,{u'open_now': True},"134 Montague St, Brooklyn",,fdaf0e7234ef4e050d0dc0c4ee8bb384eb831065,"[u'cafe', u'food', u'establishment']",http://maps.gstatic.com/mapfiles/place_api/icons/cafe-71.png
3.7,Hanco's Bubble Tea & Vietnamese Sandwich,CpQBigAAALBZFNrsc3izsZLjDW_b-7HQ6FHH6Az99fLiBjimN8kWQCpV6szgG2odOxQusnz36a47CBgi_xk4p0EIFnHaDuX4CIGe0kFsKvLMpSNplbQACXhiSZqNs2LmgAvY0GwiJCr8jqXkNx0pEdyUwg-kw4gIbcdly7Se5DVYa-SR-21_Bgm5FL1hF2JtC98U23g_pxIQDEJ6LhODhHbKjj9FP1hfkxoUr9NxXfxGGcXP_3AB-iS9qlNYvCs,1,40.694708,-73.993423,{u'open_now': True},"147 Montague St, Brooklyn","[{u'photo_reference': u'CnRpAAAAE8AUUfS_kANDXbrguB5TJY3Q7bta2qzhljkKw5f9dTJ8s8uI-09U8z176jiH5DWvthDHxyVJPPN_nJZivDyJrrRAYFQP3uCJ9azOeLR8RNJnJ-0Q-4IrZvwTXwGmKRE2yXUOnad8nRDArTMup_TPdxIQ1YHKux-fw3oQzDFt9U58mhoU4vLrxhr6kE5ZIgoGXjxQ-S-09wE', u'width': 1296, u'html_attributions': [u'<a href=""https://plus.google.com/101825384786937756606"">Greg Donaker</a>'], u'height': 972}]",0d6684dad20fc2cd17fbe211f7eda58a3ba51bc1,"[u'meal_takeaway', u'restaurant', u'food', u'establishment']",http://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png
3.6,Starbucks,CnRrAAAAr0TSjXR1W1YlgBG904JQ-tt0yeOPEfWk-ZjG9233ZiSpKvN6Z_nCYWKbaGnCuAKCb4sYkZwdH_RLD1Q3UVjlkUxCkqT-bhqDLtf4qq9TxTuQTrQRA5smgqw9L_9xK1-Ld7VwqpJgLF1p_eSFRffqKxIQw7t3tvDIP5aayCkBqeiiSRoUYcCb6RH0swKPmGsVyUEjUzx4DSU,2,40.694223,-73.986834,{u'open_now': True},"6 Tech Pl, Brooklyn","[{u'photo_reference': u'CnRoAAAAlswEOKruW_HpXah5n_G43qDzohoCCyty30kQbqg_4b8ym2EPcnmQZynPBbNYaQSWcdtfzgg8KxWejBbBxeyJMomM5uxiiZRljGG-F07LAuRYnJdtpjqxqjOtqnK_e6LoSfagE87UpAVU9PGM4wt1URIQu0UubgLWUwwyo6UG-c5C2hoUZh2gXZiU-T4w3B8VkqigXXzLWB8', u'width': 530, u'html_attributions': [u'<a href=""https://plus.google.com/115056552530889806905"">Kassandra Hassan</a>'], u'height': 530}]",83d2825f50a8314f2b9d5cfdbd21e90e3c34fc3e,"[u'cafe', u'food', u'establishment']",http://maps.gstatic.com/mapfiles/place_api/icons/cafe-71.png
,Crossroads To Go,CoQBcgAAABUQW-pvB5sRh0e38GkSLTlSjDi4tOMM2y0twNNPPtIIuOQRBEItQ9yNzOtPvrOZ7_GWGxPSOtZ_NwPyAWW-c0ENPmp1b4_mdV8wMRoUi5s0lNDE9jC_EFPrK6gXbmZu8MrvW_Jxq8AQoHkTERDBPXPbC3mkqLAP-q5AFeh3hSaCEhCnWhz7ddhzJiFOTwZn1u8vGhTlYTo8Ot_7kx432a0uVkXdeKEELQ,,40.692452,-73.98965,{u'open_now': True},"261 Joralemon St, New York","[{u'photo_reference': u'CnRnAAAA_5wj-6QvexZNzf6g7K1cHGuZ97No7QkLE5qfrUjyj2CJE9NjW093LtUjg9F0yUcedutF3SLuVApPIHqGXBqODjHJlsSnoQR8B7mMbp4ga8is3vSzxZntoTzJBRJ308yf7L1T3cargFX7G93aPnJCuRIQWp38-NOsUglSmDtjVvN8-BoU0Y02Q4rIDAaP9w0ZFOPRdgPhhZo', u'width': 2048, u'html_attributions': [], u'height': 1438}]",7f29466ffd2af777d14c5975a4fc386b4f6766d0,"[u'cafe', u'food', u'establishment']",http://maps.gstatic.com/mapfiles/place_api/icons/cafe-71.png
3.1,Cafe Metro,CnRrAAAAm2CfQKV3azUWR2gquLJ4Jx0pU2anqwKGnFruoxWO05YkxY_8zBNQfYgKzFj5IlYB3Rz8_15xHbesgm4_xEALKfmzHdb7OkWbh2CSXakC2cu2IvjpVnlxEylpLByRXrJsKsntAjlWZ8BV7bEnv24IdhIQCIVfnEcIhG80TqQJoAdIxRoU9YpEDudD7xwxd1yMzT7AaZoK0sA,2,40.693969,-73.984769,{u'open_now': True},"15 Metrotech Center, New York","[{u'photo_reference': u'CnRlAAAAAcMOr_LSnC7rHja9ZCzrUZIa7ej5tYDooMlUgJllLSKYkfACYDlBhd-6EomoSRAd4KEZ0n-rWaThk8ybxVPEZUne9Gvo3vrmv5O8nkQNFAPLLvJP85YnPzd9VMKm6XeanMCAQGIIDFglobPwm2ke0xIQHonluDB5490QIhKW_PfXZRoU0HmTdy_BSWmk_Yb_NJ_q-t3UzU4', u'width': 114, u'html_attributions': [], u'height': 114}]",fe8638dc9580ec598294e73a5e9effa8dc4569d5,"[u'bakery', u'store', u'meal_takeaway', u'cafe', u'restaurant', u'food', u'establishment']",http://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png
,Casella Bagel Coffee Shop,CoQBegAAADkXwzaGYwNGzGWhOu1vyZqXqbSwI2qpu4YpL3l51zlOpmREsmo6gz77aCkIsyYZnGMrtPr1x5WiWrY5quvF4FREcdPJSrZdegYtVz-XEvo98PhzRwI-ph0LgGF97FsVSVWOwCE1w6br43PIMRR2lsAdgbfhoUNh3aVuTFWX27n5EhAhfgAtSws4BV_Je8ZC095VGhQyiiwnNy_-WAIZhhIv2DrjYnSoBA,,40.692087,-73.986037,{u'open_now': True},"66 Willoughby St, Brooklyn",,d2ace84591cc4a1292d4f23cc02fa270604cae42,"[u'cafe', u'food', u'establishment']",http://maps.gstatic.com/mapfiles/place_api/icons/cafe-71.png
,Brooklynite art incubator,CoQBewAAAFjK9TwhV0kWcrgv_5LAW0ECSFl0FflkhNGOKQasAf5jXZY0CTU4xHHCGAD3-dq3KN5MTZZBzFjLVRDLQY1zpQ3Y5xxm_vS5VIKQ_lBgdAnb3SU7q9z5oNTXmI-DNHJ_V5uj1okv9g8Fpx8U0gay8Ig-D-RU7if0HHF6pd_-_m00EhDqoofFg5AjN8VRcseBGkyrGhSaaY8nQsB7RHLSDk-nGLzsBSt38A,,40.694114,-73.954905,,"Spencer St, New York",,c77f157f1838105ecb3955d6eff7b9ce0387e1a7,"[u'cafe', u'food', u'establishment']",http://maps.gstatic.com/mapfiles/place_api/icons/cafe-71.png
,ReConnect Cafe,CnRvAAAAVLdvW6QKpQ19WUsQmxvY9yWTV8p_VTFJX607kzUkY2wSUx-rm4EQUHXKG5bVc16b7b0lTKamCL3Xeca9e60DbJ1XYGiTtck6an-7SDpT-Qvmy4SQBKSmUet7NIHsd5MI60fY3HYnXdpY2Du4yTumzRIQLhCdZwBiLeh0MD-4msi5GRoUa_dbbk_cSgqfRlrEyjNNB9Qm_y8,,40.694634,-73.946022,{u'open_now': True},"139 Tompkins Ave, New York",,6e70da9b222f55d72e6749c5ffce2885229286df,"[u'cafe', u'food', u'establishment']",http://maps.gstatic.com/mapfiles/place_api/icons/cafe-71.png
3.8,Goodbye Blue Monday Inc,CoQBeQAAABKeO2L0TQp-ZEiasOO2Vz2E17wU9lq-zoiGjK3bqlwVZw4Ep85ojvKZA8j6bXGhPGfS0GFMdEMLRMjX_0MvYmMVjJFAKt7YNNx8iEHMQ_O_qeZRao_A8Lt0sNxYGIgMpwezUzf23buX4bnAPQkG66kfiQIZrNH1OHE5NyvpsmWuEhDe7KyzNxiWXB_t-sGtxIugGhQ65iJiO_cg0_4M2B42Ub8540tM_g,2,40.694522,-73.930546,{u'open_now': True},"1087 Broadway, Brooklin","[{u'photo_reference': u'CnRuAAAA3MdufUWt05RtllkFa9CUBoQ5sMLyIqM3sLEJYYfKVCI8_8C4uP1RJaJSIllLAjLaPweXhq3-gV-GQ8ocP_XY5DhcGyTannRDUuGM9GuY68kkSMmoXF9THbXv-IIHbfyS_qx4f1rzLvDfLtS-PmGk4hIQwTPwmUWpmPlXvE5y-yg10hoUHF3vQMrznltpZ28E6aNXzZZBiPs', u'width': 648, u'html_attributions': [u'<a href=""https://plus.google.com/105142739528134843118"">stephen trimboli</a>'], u'height': 486}]",4ea72be1aa7b6db27d9ad80c843f1a98e22c1a73,"[u'bar', u'restaurant', u'food', u'establishment']",http://maps.gstatic.com/mapfiles/place_api/icons/bar-71.png
,Jubilee Cafe & Party Lab,CoQBeQAAABB2AmzVKwzWApoWwTFH09vSeyiuvarDp3I7IpVQmpFdO2tXtZNT9-yWkZuOwG0FRXAwNL8e6tSkzQE27ZSrF7JDo1ODjfOepWslyngHaRv_KwSBTlAdxuusELdU8e8tP9eSCa84oC9lMrrbh7_BlTNUde3IN5Y6P1Dep5QUue9-EhDq6Y1zFhTqLV9XlDD9-kyMGhTwfJp5_C0yHRgiZJ4kggxuS94F1w,,40.694634,-73.930749,{u'open_now': True},"1079 Broadway, Brooklyn","[{u'photo_reference': u'CnRnAAAAafwEALMvYbcaFe4ulnb4SrAhFMGZza365IEPUT1tTohPaBSBmDsnblLUG1VDCUFeQhDzlSRqcS3dfazbnV1Z35gwfEKvp04mr9NekDuw76KRwTre4vY4AnoopwQOneZzWkQLl98zHhn70w3MeF36zRIQpQmp76u2dG0t4-N5r2dRJhoUKSEMTEzT_Qi5uGgwkLqQlX5Zfgs', u'width': 2048, u'html_attributions': [], u'height': 1536}]",68658b44df1a94e9e2ccef3ae558534c02ffba6b,"[u'store', u'cafe', u'food', u'establishment']",http://maps.gstatic.com/mapfiles/place_api/icons/cafe-71.png
2.3,Dunkin' Donuts,CoQBcQAAAD9-zIRCAsH6zViFxrKRTx_3U8ynfpdI_kuMgcahVqHTLrm9KGuvtrn525VAIYd34Oon0PX9iI3GledkUMJQK5YfcnnI370FQJ7OVScnAwAPYa_ze-W3K6ckEPYhdAVK9E72B6j-qzBaAurG2F3dkbvMVQNOJ8V-LVigi48iRFh3EhBYCkdQ7UljcVv7U0cdCbKsGhScTa_IozsoMlr7XZv-VKRj3d4KPg,1,40.694811,-73.853114,{u'open_now': True},"9217 Jamaica Ave, WOODHAVEN",,73d24ca1069b7f7809802412ddd51c176ef791fe,"[u'cafe', u'food', u'establishment']",http://maps.gstatic.com/mapfiles/place_api/icons/cafe-71.png
3.6,Heights Cafe,CnRuAAAAHi7PK-3F_Ui2VES0pappA5SQ6ZhS_q7sfesw-r9rgffGXvnrg2zlGQ9WPnFgQkZksUYK4wvHjLcf9ZEvdlR7yn5SFjTHUwP3u1LSRlr9U_Rx_i7spGxGqDkw4DmXbt5xwJzU6r0kFAFaX3aPrKRlDRIQwwATWHe1UKSgqRBLj7rRnBoUCo1yL5wSdwiaPapsBMLCX2qhSsw,2,40.695145,-73.996004,{u'open_now': True},"84 Montague St, New York","[{u'photo_reference': u'CnRnAAAA7W7wNhwyN1ZuJEX4KmgJhovjC9ylEAotlNTqrCCbD7mYochg9uldXOmbTcPE4vH8S2QGPUedsHPllzN9DyNDU1eRdHwdehXrnyNPANmK817UQGf5cQwgOws_aYoN7ehT9IL31h5Qw5JVilaSFpAkBhIQfq5tMS6LXIeaM0yAJWgHwRoUEnjTC-3wvc44jRJ57RvoeP4plzs', u'width': 415, u'html_attributions': [], u'height': 262}]",9e60472287f9767900ee42bf8735ada4fbf3f68e,"[u'cafe', u'bar', u'restaurant', u'food', u'establishment']",http://maps.gstatic.com/mapfiles/place_api/icons/cafe-71.png
3.4,Connecticut Muffin,CoQBdQAAAM3YMQZwGET4HdLyVi-h3Wz2oG6SJu8KZJE0Ox58vr117lYpjnpzaTqrfteqYiB-FfMBhF3nBl-7dsqOK23eNgxc7P-AcqNcjZJlnGkIfqFiL1y5tu0--aRJOgdDfcp59vjfQVWz_GymZOL8Dy0c9fbiTmWV8OSoeFoCUnrnjqXREhAnB-KnymKO_BYzKNqZeYtSGhTZVPPfjAmH1QRLuXY1Z-0aSh-y1Q,,40.695098,-73.994872,{u'open_now': True},"115 Montague St, Brooklyn",,6b5a73dad1421331b606cd0e6f1132d008945d3c,"[u'bakery', u'store', u'cafe', u'food', u'establishment']",http://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png
,Cafe Masala,CnRuAAAAeiquZy8-MggGhc5DHaXMbb-xjxhOv-9jmuMyfQANxP2dNyhleuRl-r-rFO3coe2dgnQY5KxvMVc4-Z7BymCcb_83j1sMKUsLqQyXGPD_2KwgdfHFMnWvnt5z5Uj6yZGsDx5nlTEacLDB2mjiBFG3mRIQ2MhcEarhltpj-mhkRXz3vRoUPshxPq3FW8Jnd1ZDBb4kIaA4Vvc,,40.693685,-73.992154,,"151 Remsen St, Brooklyn",,89e096f3bef24e87b8db67c71fe6f19da2513051,"[u'cafe', u'food', u'establishment']",http://maps.gstatic.com/mapfiles/place_api/icons/cafe-71.png
,pls Store's,CnRtAAAANcQdJ1bKwQL47D5QlIk-eRODv-0BEYgA6QTEogsMwLOO45hZqoq0EdLh8dV94b4hAEY5zKA_CaTNOByOZJS1zkVsr7gQTgdJjT5BFOMe6IgJLT1ODmceaJNFzaH1LJg2myilmQDR3HSAz47HSezQDRIQE5duV57eV_HrPCvuYwIqmBoUhIO-kRTRLKHT8_Z-T0O3axBkCZU,,40.693511,-73.987771,,"350 Jay St, Brooklyn",,7fee34d04234e11c3aa25bddb2b8cd299202f8d3,"[u'store', u'cafe', u'food', u'establishment']",http://maps.gstatic.com/mapfiles/place_api/icons/cafe-71.png
,Dunkin' Donuts,CnRwAAAAUlTN1VKey6aWgqnlxKxZzIutiNpj3cmNLLLC1HofqU8ESGaHq23o0DDjOeBOb_A5zoBbvMv3rdk3a53gmUUqica07se6HGjwcyi90rb7_QDx_PG3iHEg6sZvDGmMLWwCA4mm9VdRwTtUDIGz1SVZJBIQlCSWjLb3Su5wCOgWHkt3KhoUi5_heReolmlM2niXy3JD05MzdsE,1,40.693767,-73.964287,{u'open_now': True},"513 Myrtle Ave, New York",,6f3d96a15900f71a06b92f482a716c0f95b7d710,"[u'cafe', u'food', u'establishment']",http://maps.gstatic.com/mapfiles/place_api/icons/cafe-71.png
4.3,Eliza Coffee Shop,CoQBcwAAAPzS4J2RAbniI3FHxOhIkSGhxTgpPmHn-QeEnMa1NowSa_Xdu-PwPxZxbOwwi4z80WSLfo7CCHh02mo8M9nnnH9R_EtXMv9LkJVmByCz_XgOyizDE1LtfB9qrxCaHZj5Lek6za_dAtqK5meAraYvUrWQPm_WIcjWhbh8HKMjJGCvEhANyk2V3RpYBySVi1nxeCfsGhS9D9_7lbvQDayd_6QGPw4bbtS8ZA,1,40.69588,-73.943692,{u'open_now': True},"254 Throop Ave, Brooklyn",,89cdce38fc5b0bfce7d46158789ba3832e6e8c28,"[u'cafe', u'food', u'establishment']",http://maps.gstatic.com/mapfiles/place_api/icons/cafe-71.png
4,Clark's Restaurant,CoQBdAAAAGRLSZ-D-YXMAbSodIhU7cAaxS0s4cp3ysVYrY0KGh3BZe62t6g48-NwrR8BC78DOTVWbuubtF9B8vnR49YgypOcjq7fkGyKvPiY5-asVACgviGCj-8YIIFSts1ZDTWKzqb0xCJnJ71JHeyb3jG6sm3UuR3WrcK7k5VZ7STfyzZTEhAYBBfid2WaGI9KDN19l4qaGhRL_77NdvkAFr-eqjr51YcUJpbdzQ,1,40.69741,-73.993223,{u'open_now': True},"80 Clark St, Brooklyn","[{u'photo_reference': u'CnRoAAAAXRnR9TOL6IK2GP_oDm8GoPqdkIUbxSASQs2e7zK1Hsp5e264HVyJcX7i2Dq2TxQEuRzxczTAzURc8NLlYZjC7FOFMIrhpwYCToyBzGpIAZIdYt3cpYVUYNMGD_URF0m1472yrY5aysg72wzG33NUCBIQmbMvUYrbFGYAZ7Kv_idHzBoUujJ0kX_8WwGJhSlD20v4u-noq4o', u'width': 1632, u'html_attributions': [u'<a href=""https://plus.google.com/104846008223283827936"">Robert Rast</a>'], u'height': 1224}]",9987514c7bb0b1521042cf4c93ba0108f05c2207,"[u'restaurant', u'food', u'establishment']",http://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png
,Hall Street Kosher Cafe,CoQBegAAAC2rrFlSXJSqL7ImqmzqR5_TzpUHqzXxi0yAf_HJKaDQKRwZVctCLMbWgO7MvWcnUzcK81k0-db5kGJ1hZVkGEoIKxijTvKVVTMuRTcbi5x7s7Bxv8Zkc_9Baq-87eRzO0wN6g4GgS0B59WJJ8y9P-0PnjLVuwzqpfgnz_NY-eBfEhAg3xpPxGxwdccTW88U5wgiGhQ53M43mgsNknytiIVNqzLTMKr65Q,,40.697318,-73.967026,,"7 Hall St, New York",,feef2261ad6dcdaa06e482982d22d27a162390ca,"[u'cafe', u'food', u'establishment']",http://maps.gstatic.com/mapfiles/place_api/icons/cafe-71.png
,Dunkin' Donuts,CoQBcQAAABk7PTyUbSXLkRax2zv6emaMBxhNNZe1M8TeRsSv7ygnDLrzWAWGYosN12-lqB6_E8vaRG6FaiT0lbX4i9cMQzZxxZz1W2Bd3d2tOPGM9szcuvTdUHKg-Fipw5EleQzZ4-F4waLLkjGvj4FWIJopgy7WG-RF_9Z4GCUoQq2mtdcBEhCVw8o0xdB8gyQJBbzF008iGhSgH8IGyPIOBP0RspIZ7jOHFQOnZg,1,40.696776,-73.93533,{u'open_now': True},"1132 Myrtle Ave, Brooklyn","[{u'photo_reference': u'CnRoAAAA2_k2bTFrJn4MMkGQ4aaITh5up4porh902cmDMuvZK-xGlkE6Zm6nX6q6iTcEeQHOdwHxPybCeTM1Ej_q8tMZUBEC_HfARsOqXQC2AgoEi8gvcXox22-_Nw6xVcRJwJKi9AFkmn0wS1mnndh5BhU9HhIQt5C7otCwoXpcb11EGFmpfRoU_MSkrh04FrxCs9020GFwTY5eQnc', u'width': 273, u'html_attributions': [u'<a href=""https://plus.google.com/113050948533266407865"">Jason Vieira</a>'], u'height': 1523}]",78c6bac751690fbb541bb2ff622370572bc2739b,"[u'cafe', u'restaurant', u'food', u'establishment']",http://maps.gstatic.com/mapfiles/place_api/icons/cafe-71.png
,Salad Wheel,CnRuAAAAHsoaDIknY6UKIOyyxtuX2o1UhzXtfxoER5zpsnZmNRA0AZnx3F6A8Y8FLh8WWKgy62J2IqCD2ZNc3qi2Ow1mwYo6YRmQQvG_-jiQnYuXA2ADU6wh2TXsBRDtl946WEj23dxJ07YPHLk8LrtR5gTlABIQksolzuSL0QH1zil6zRED5hoU3jjY4h5IYvR24xgxwp9TfLWN29g,,40.697275,-73.935167,{u'open_now': True},"9 Jefferson St, New York","[{u'photo_reference': u'CnRnAAAA0rL320zprOYDdAMXiMQRGIx7mZz-zt5sTZWRn5fBVqvnPglBq5y0RilgdPmOQjs33CyzLWuCyBYapK_MHJDtd5-3tvgxVDQBNIdPwFHhLrDgdRio2pKn2uhiuzBbHCtYC3l1E8w0t--Ci3YxKZw2tRIQ8a1W0vw-aYR92_GEZsxMwRoUP7CZpTJoHU9Y2O3wZewcSLCAtmo', u'width': 2048, u'html_attributions': [], u'height': 1153}]",55a6546894f2ed05e6f300ca30d74c6b4eadb35e,"[u'restaurant', u'food', u'establishment']",http://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png
4.4,Vineapple,CnRrAAAAksDje0UpOD39UTbi83KvgliLZMB3Vls1m34dB4zbPk993VTqHC7HCwsXG-s1_5URSB2G_UmoDEmOpRxqTFP_N-pJB2KbceBSUvK960LFXR3OFdZKhTCfYnXX5IBSG6thXRmhYKt6dNf_Ok4BmmVEUxIQ3SyyKa9PWStePPxD4IxDmBoUrpi3HeFSdBH_iXGBDuKiyL13GB8,1,40.698353,-73.993048,{u'open_now': True},"71 Pineapple St, Brooklyn","[{u'photo_reference': u'CnRkAAAAk1zrum2DvTKJ74hoG0pt_VGi5lAoo_o22X4cmr_MEaCVjQX6oKYWnpKbJKAbKdvLo7167aZ5_yZSzHM6R0XgR50c9eM2QnAjB7_nFthw1D1B5_7_bRQZFfOY68OZuWzUv2Nt1RUnJTYSj4fByM8OlhIQfux7CUNJO7JrzpmWH18AdxoUsHGJqgQbMLh90NwvwYU6f8y8wbQ', u'width': 1632, u'html_attributions': [u'<a href=""https://plus.google.com/111167162598946681603"">Esh Vanterpool</a>'], u'height': 976}]",3f10588d8c03fca949e27bef6bbc3c7de945b274,"[u'cafe', u'food', u'establishment']",http://maps.gstatic.com/mapfiles/place_api/icons/cafe-71.png
,Plymouth Cafe,CnRvAAAAkHLWDDkVOuHto20y2ZrIq2AtdmXTFeoTohp45iRfo-ubC6oz-r6kBXloQJwyg7jH_GUhhXYJCgowl76hOJf5cZZxCf5yy2rBiUj6_sj7yvPQ5SwTtx-K9hqtkE8NCtm10_g3wRoQPD5oqOGkNMuCWxIQVJgPmYCqvdNf0nZFFKYlSxoUG9xF3t81C0qFeINYI9PsLQZo6fw,,40.698241,-73.99282,,"90 Henry St, New York","[{u'photo_reference': u'CnRoAAAAcDtwpYB3qwozrS9biObOtdWLf4nGFDzTbayxxgZ_mznIvsC6aeZbOlTdOOL6unpYBeM1kS2C5ZhDezHrOlK7uDxYu-gmJ7OA-RW0dMg-tryKIzqLxqsOZQ1Qzzzy933k3icMKwrN5B3FoHDtMqpHBBIQFPoFaQNz_YNhEEnoeczNwxoU93XpY55JH3kAJOtm9bCx_nYNp0A', u'width': 1032, u'html_attributions': [u'<a href=""https://plus.google.com/115518099143120602756"">Michael Whitley</a>'], u'height': 581}]",70ce3b19f4f8c4dfbf9bfa90bc79242a265682e8,"[u'cafe', u'food', u'establishment']",http://maps.gstatic.com/mapfiles/place_api/icons/cafe-71.png
,Brooklyn Roasting Company,CoQBewAAAO5h9HmlfIINSlNFqOFlUcYFMBSYM0rk3zx5ePlwjbdYg7AzBK-LuubrRVl1TxogJ9A6yiN-gcpJpMdnzR8dI_KTadC4RXsxZJMkcQXNnO81a9WGBaDgBv9XftXrI-91ur-7AUKk8cR9lOKd1kBlg5ND1X7TWu9locHAeKhNlieLEhAyeeLC4TFM1QwXu1SsTi48GhQAW9D-XyHyT-lb8XF3EISVSF2jzQ,,40.697595,-73.967927,{u'open_now': True},"200 Flushing Ave, Brooklyn","[{u'photo_reference': u'CnRoAAAAvmGref8XY5owLTDFE14tLTrYCkxQbzHJOn3Cgq-JaykppGEmz0rR6XbjA1Sn8Ho8Fhl2QC6879l6jc8vY4MFeZgfFUg2UJ1binJyvcp_oWVGwgLs1lRlETa-H4yWTfuLXvt95p-mBDxe3uIK03PlERIQpw98868yT3wV8vCDZDFtdhoUT1zAF-e1Mb2AZVbBSuizFUlxRfU', u'width': 816, u'html_attributions': [u'<a href=""https://plus.google.com/106198955171123355253"">Thomas Turnbull</a>'], u'height': 612}]",4efbcf5dea2031c0af038a423de90ba15719b21c,"[u'cafe', u'food', u'establishment']",http://maps.gstatic.com/mapfiles/place_api/icons/cafe-71.png
,Coffee Circle,CnRvAAAAXdxeXQfh3QxJ-Z0yIK6UY_COvnvoVVmkIG80PiRsbzBK6TbdS6xntZVQbU2mEA26VHYvF2fE3UuLKHQjss4L-z-BvuLm2ZY190J-APw5H_tzNkNVXrhascDV2N8OoFvkpey3-4pPUbqEHvxOQXP7khIQHmm3sh9V4oXn5Bfpcxk5LBoUdue2vkSYWonGxW6kr5EO7ffSYjA,,40.697695,-73.959809,,"777 Kent Ave, Brooklyn",,a22cc86eae7136a78cc5edf1d2d7794c1323f9b2,"[u'cafe', u'food', u'establishment']",http://maps.gstatic.com/mapfiles/place_api/icons/cafe-71.png
4.5,little skips,CnRuAAAABTI_adpKlaeAnBoSBVVOkZNUMDRWkeIXGu9ISTl4Ok1Gr_BPM9ZE7UmsOJwGaLRLSV429F73xYnPGzcssyPYYxkzXL56j_iQQ9SaSJlE5Wz2UXH_dp92w2osPICeDqX7US5zJP5f3-ctQerq1O4HaRIQsoQjWfhsS_ikQcPC__f9DBoU_sTIpWHvqO7bL4Fxthbn_e2ke_c,1,40.697618,-73.931234,{u'open_now': True},"941 Willoughby Ave, Brooklyn","[{u'photo_reference': u'CnRnAAAAN328kaTS7AD7tgc5sM-j6wvI4H_eXaPyika0oSCga8SLmakxWbdGJQ8LnTOJsteJNkEXIo6HJpyczRo2GNZZo9ZTN3wkxXRW-I0qThaZEhEXbf6rNB2Q6hlG19TiKe-qgtd0-Q6CHhpR7lY_a7vF5BIQWvMJOmMLJz0myfL8aYpPWxoUeRrTpnBfTLIssb3TXJG2fiPTENQ', u'width': 200, u'html_attributions': [], u'height': 306}]",5b3bdccc3d887cfad37c60a9f0ebba1569602313,"[u'cafe', u'restaurant', u'food', u'establishment']",http://maps.gstatic.com/mapfiles/place_api/icons/cafe-71.png
